<<<<<<< HEAD
2025-08-27 18:38:51 INFO  DatastructureTest:31 - Running tests on: chrome | Thread ID: 1
	at org.testng.TestRunner.privateRun(TestRunner.java:741)
	at org.testng.TestRunner.run(TestRunner.java:616)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:421)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:413)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:373)
	at org.testng.SuiteRunner.run(SuiteRunner.java:312)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:95)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1274)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1208)
	at org.testng.TestNG.runSuites(TestNG.java:1112)
	at org.testng.TestNG.run(TestNG.java:1079)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:115)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:293)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:91)
2025-08-28 16:16:38 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:16:38 INFO  StackTest:47 - Starting test: NavigatetoOperationStackTopic
2025-08-28 16:16:38 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:16:38 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:16:38 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:16:38 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:16:38 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:16:39 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:16:39 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:16:39 INFO  HomePage:66 - successful login
2025-08-28 16:16:39 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:16:40 ERROR TestListeners:25 - Test failed: NavigatetoOperationStackTopic
2025-08-28 16:16:40 ERROR TestListeners:53 - Error capturing screenshot or attaching log
java.nio.file.FileAlreadyExistsException: target\screenshots\NavigatetoOperationStackTopic.png
	at java.base/sun.nio.fs.WindowsFileCopy.copy(WindowsFileCopy.java:133)
	at java.base/sun.nio.fs.WindowsFileSystemProvider.copy(WindowsFileSystemProvider.java:282)
	at java.base/java.nio.file.Files.copy(Files.java:1304)
	at nn.dsalgo.listeners.TestListeners.onTestFailure(TestListeners.java:38)
	at org.testng.internal.TestListenerHelper.runTestListeners(TestListenerHelper.java:115)
	at org.testng.internal.invokers.TestInvoker.runTestResultListener(TestInvoker.java:285)
	at org.testng.internal.invokers.TestInvoker.invokeMethod(TestInvoker.java:777)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethod(TestInvoker.java:230)
	at org.testng.internal.invokers.MethodRunner.runInSequence(MethodRunner.java:63)
	at org.testng.internal.invokers.TestInvoker$MethodInvocationAgent.invoke(TestInvoker.java:995)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethods(TestInvoker.java:203)
	at org.testng.internal.invokers.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:154)
	at org.testng.internal.invokers.TestMethodWorker.run(TestMethodWorker.java:134)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.testng.TestRunner.privateRun(TestRunner.java:741)
	at org.testng.TestRunner.run(TestRunner.java:616)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:421)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:413)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:373)
	at org.testng.SuiteRunner.run(SuiteRunner.java:312)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:95)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1274)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1208)
	at org.testng.TestNG.runSuites(TestNG.java:1112)
	at org.testng.TestNG.run(TestNG.java:1079)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:115)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:293)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:91)
2025-08-28 16:16:40 INFO  StackTest:52 - >>> After all tests - quitting driver
2025-08-28 16:17:17 INFO  StackTest:31 - Running tests on: chrome | Thread ID: 1
2025-08-28 16:17:18 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:17:18 INFO  StackTest:47 - Starting test: StackpageLanding
2025-08-28 16:17:18 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:17:18 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:17:18 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:17:19 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:17:19 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:17:19 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:17:20 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:17:20 INFO  HomePage:66 - successful login
2025-08-28 16:17:20 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:17:20 INFO  StackTest:32 - The User landed in : Stack
2025-08-28 16:17:21 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:17:21 INFO  StackTest:47 - Starting test: NavigatetoOperationStackTopic
2025-08-28 16:17:21 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:17:21 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:17:21 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:17:22 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:17:22 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:17:22 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:17:23 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:17:23 INFO  HomePage:66 - successful login
2025-08-28 16:17:23 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:17:23 ERROR TestListeners:25 - Test failed: NavigatetoOperationStackTopic
2025-08-28 16:17:23 ERROR TestListeners:53 - Error capturing screenshot or attaching log
java.nio.file.FileAlreadyExistsException: target\screenshots\NavigatetoOperationStackTopic.png
	at java.base/sun.nio.fs.WindowsFileCopy.copy(WindowsFileCopy.java:133)
	at java.base/sun.nio.fs.WindowsFileSystemProvider.copy(WindowsFileSystemProvider.java:282)
	at java.base/java.nio.file.Files.copy(Files.java:1304)
	at nn.dsalgo.listeners.TestListeners.onTestFailure(TestListeners.java:38)
	at org.testng.internal.TestListenerHelper.runTestListeners(TestListenerHelper.java:115)
	at org.testng.internal.invokers.TestInvoker.runTestResultListener(TestInvoker.java:285)
	at org.testng.internal.invokers.TestInvoker.invokeMethod(TestInvoker.java:777)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethod(TestInvoker.java:230)
	at org.testng.internal.invokers.MethodRunner.runInSequence(MethodRunner.java:63)
	at org.testng.internal.invokers.TestInvoker$MethodInvocationAgent.invoke(TestInvoker.java:995)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethods(TestInvoker.java:203)
	at org.testng.internal.invokers.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:154)
	at org.testng.internal.invokers.TestMethodWorker.run(TestMethodWorker.java:134)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.testng.TestRunner.privateRun(TestRunner.java:741)
	at org.testng.TestRunner.run(TestRunner.java:616)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:421)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:413)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:373)
	at org.testng.SuiteRunner.run(SuiteRunner.java:312)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:95)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1274)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1208)
	at org.testng.TestNG.runSuites(TestNG.java:1112)
	at org.testng.TestNG.run(TestNG.java:1079)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:115)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:293)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:91)
2025-08-28 16:17:24 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:17:24 INFO  StackTest:47 - Starting test: NavigatetoOperationStackTopic
2025-08-28 16:17:24 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:17:24 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:17:24 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:17:25 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:17:25 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:17:25 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:17:25 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:17:25 INFO  HomePage:66 - successful login
2025-08-28 16:17:25 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:17:26 ERROR TestListeners:25 - Test failed: NavigatetoOperationStackTopic
2025-08-28 16:17:26 ERROR TestListeners:53 - Error capturing screenshot or attaching log
java.nio.file.FileAlreadyExistsException: target\screenshots\NavigatetoOperationStackTopic.png
	at java.base/sun.nio.fs.WindowsFileCopy.copy(WindowsFileCopy.java:133)
	at java.base/sun.nio.fs.WindowsFileSystemProvider.copy(WindowsFileSystemProvider.java:282)
	at java.base/java.nio.file.Files.copy(Files.java:1304)
	at nn.dsalgo.listeners.TestListeners.onTestFailure(TestListeners.java:38)
	at org.testng.internal.TestListenerHelper.runTestListeners(TestListenerHelper.java:115)
	at org.testng.internal.invokers.TestInvoker.runTestResultListener(TestInvoker.java:285)
	at org.testng.internal.invokers.TestInvoker.invokeMethod(TestInvoker.java:777)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethod(TestInvoker.java:230)
	at org.testng.internal.invokers.MethodRunner.runInSequence(MethodRunner.java:63)
	at org.testng.internal.invokers.TestInvoker$MethodInvocationAgent.invoke(TestInvoker.java:995)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethods(TestInvoker.java:203)
	at org.testng.internal.invokers.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:154)
	at org.testng.internal.invokers.TestMethodWorker.run(TestMethodWorker.java:134)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.testng.TestRunner.privateRun(TestRunner.java:741)
	at org.testng.TestRunner.run(TestRunner.java:616)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:421)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:413)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:373)
	at org.testng.SuiteRunner.run(SuiteRunner.java:312)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:95)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1274)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1208)
	at org.testng.TestNG.runSuites(TestNG.java:1112)
	at org.testng.TestNG.run(TestNG.java:1079)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:115)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:293)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:91)
2025-08-28 16:17:27 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:17:27 INFO  StackTest:47 - Starting test: NavigatetoOperationStackTopic
2025-08-28 16:17:27 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:17:27 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:17:27 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:17:27 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:17:28 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:17:28 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:17:28 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:17:29 INFO  HomePage:66 - successful login
2025-08-28 16:17:29 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:17:29 ERROR TestListeners:25 - Test failed: NavigatetoOperationStackTopic
2025-08-28 16:17:29 ERROR TestListeners:53 - Error capturing screenshot or attaching log
java.nio.file.FileAlreadyExistsException: target\screenshots\NavigatetoOperationStackTopic.png
	at java.base/sun.nio.fs.WindowsFileCopy.copy(WindowsFileCopy.java:133)
	at java.base/sun.nio.fs.WindowsFileSystemProvider.copy(WindowsFileSystemProvider.java:282)
	at java.base/java.nio.file.Files.copy(Files.java:1304)
	at nn.dsalgo.listeners.TestListeners.onTestFailure(TestListeners.java:38)
	at org.testng.internal.TestListenerHelper.runTestListeners(TestListenerHelper.java:115)
	at org.testng.internal.invokers.TestInvoker.runTestResultListener(TestInvoker.java:285)
	at org.testng.internal.invokers.TestInvoker.invokeMethod(TestInvoker.java:777)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethod(TestInvoker.java:230)
	at org.testng.internal.invokers.MethodRunner.runInSequence(MethodRunner.java:63)
	at org.testng.internal.invokers.TestInvoker$MethodInvocationAgent.invoke(TestInvoker.java:995)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethods(TestInvoker.java:203)
	at org.testng.internal.invokers.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:154)
	at org.testng.internal.invokers.TestMethodWorker.run(TestMethodWorker.java:134)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.testng.TestRunner.privateRun(TestRunner.java:741)
	at org.testng.TestRunner.run(TestRunner.java:616)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:421)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:413)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:373)
	at org.testng.SuiteRunner.run(SuiteRunner.java:312)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:95)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1274)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1208)
	at org.testng.TestNG.runSuites(TestNG.java:1112)
	at org.testng.TestNG.run(TestNG.java:1079)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:115)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:293)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:91)
2025-08-28 16:17:29 INFO  StackTest:52 - >>> After all tests - quitting driver
2025-08-28 16:18:27 INFO  StackTest:31 - Running tests on: chrome | Thread ID: 1
2025-08-28 16:18:28 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:18:28 INFO  StackTest:47 - Starting test: StackpageLanding
2025-08-28 16:18:28 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:18:29 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:18:29 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:18:29 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:18:30 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:18:30 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:18:30 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:18:30 INFO  HomePage:66 - successful login
2025-08-28 16:18:30 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:18:31 INFO  StackTest:32 - The User landed in : Stack
2025-08-28 16:18:31 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:18:31 INFO  StackTest:47 - Starting test: NavigatetoApplicationStackTopic
2025-08-28 16:18:31 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:18:32 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:18:32 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:18:32 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:18:32 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:18:32 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:18:33 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:18:33 INFO  HomePage:66 - successful login
2025-08-28 16:18:33 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:18:33 ERROR TestListeners:25 - Test failed: NavigatetoApplicationStackTopic
2025-08-28 16:18:33 INFO  TestListeners:39 - ✅ Screenshot saved at: C:\Users\prasa\git\DsAlgo-Testng\target\screenshots\NavigatetoApplicationStackTopic.png
2025-08-28 16:18:34 INFO  TestListeners:47 - 📄 Log file attached to Allure report: target/logs/execution.log
2025-08-28 16:18:34 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:18:34 INFO  StackTest:47 - Starting test: NavigatetoApplicationStackTopic
2025-08-28 16:18:34 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:18:35 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:18:35 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:18:35 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:18:35 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:18:35 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:18:36 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:18:36 INFO  HomePage:66 - successful login
2025-08-28 16:18:36 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:18:36 ERROR TestListeners:25 - Test failed: NavigatetoApplicationStackTopic
2025-08-28 16:18:36 ERROR TestListeners:53 - Error capturing screenshot or attaching log
java.nio.file.FileAlreadyExistsException: target\screenshots\NavigatetoApplicationStackTopic.png
	at java.base/sun.nio.fs.WindowsFileCopy.copy(WindowsFileCopy.java:133)
	at java.base/sun.nio.fs.WindowsFileSystemProvider.copy(WindowsFileSystemProvider.java:282)
	at java.base/java.nio.file.Files.copy(Files.java:1304)
	at nn.dsalgo.listeners.TestListeners.onTestFailure(TestListeners.java:38)
	at org.testng.internal.TestListenerHelper.runTestListeners(TestListenerHelper.java:115)
	at org.testng.internal.invokers.TestInvoker.runTestResultListener(TestInvoker.java:285)
	at org.testng.internal.invokers.TestInvoker.invokeMethod(TestInvoker.java:777)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethod(TestInvoker.java:230)
	at org.testng.internal.invokers.MethodRunner.runInSequence(MethodRunner.java:63)
	at org.testng.internal.invokers.TestInvoker$MethodInvocationAgent.invoke(TestInvoker.java:995)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethods(TestInvoker.java:203)
	at org.testng.internal.invokers.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:154)
	at org.testng.internal.invokers.TestMethodWorker.run(TestMethodWorker.java:134)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.testng.TestRunner.privateRun(TestRunner.java:741)
	at org.testng.TestRunner.run(TestRunner.java:616)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:421)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:413)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:373)
	at org.testng.SuiteRunner.run(SuiteRunner.java:312)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:95)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1274)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1208)
	at org.testng.TestNG.runSuites(TestNG.java:1112)
	at org.testng.TestNG.run(TestNG.java:1079)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:115)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:293)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:91)
2025-08-28 16:18:37 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:18:37 INFO  StackTest:47 - Starting test: NavigatetoApplicationStackTopic
2025-08-28 16:18:37 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:18:37 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:18:38 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:18:38 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:18:38 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:18:38 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:18:39 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:18:39 INFO  HomePage:66 - successful login
2025-08-28 16:18:39 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:18:39 ERROR TestListeners:25 - Test failed: NavigatetoApplicationStackTopic
2025-08-28 16:18:39 ERROR TestListeners:53 - Error capturing screenshot or attaching log
java.nio.file.FileAlreadyExistsException: target\screenshots\NavigatetoApplicationStackTopic.png
	at java.base/sun.nio.fs.WindowsFileCopy.copy(WindowsFileCopy.java:133)
	at java.base/sun.nio.fs.WindowsFileSystemProvider.copy(WindowsFileSystemProvider.java:282)
	at java.base/java.nio.file.Files.copy(Files.java:1304)
	at nn.dsalgo.listeners.TestListeners.onTestFailure(TestListeners.java:38)
	at org.testng.internal.TestListenerHelper.runTestListeners(TestListenerHelper.java:115)
	at org.testng.internal.invokers.TestInvoker.runTestResultListener(TestInvoker.java:285)
	at org.testng.internal.invokers.TestInvoker.invokeMethod(TestInvoker.java:777)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethod(TestInvoker.java:230)
	at org.testng.internal.invokers.MethodRunner.runInSequence(MethodRunner.java:63)
	at org.testng.internal.invokers.TestInvoker$MethodInvocationAgent.invoke(TestInvoker.java:995)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethods(TestInvoker.java:203)
	at org.testng.internal.invokers.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:154)
	at org.testng.internal.invokers.TestMethodWorker.run(TestMethodWorker.java:134)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.testng.TestRunner.privateRun(TestRunner.java:741)
	at org.testng.TestRunner.run(TestRunner.java:616)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:421)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:413)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:373)
	at org.testng.SuiteRunner.run(SuiteRunner.java:312)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:95)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1274)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1208)
	at org.testng.TestNG.runSuites(TestNG.java:1112)
	at org.testng.TestNG.run(TestNG.java:1079)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:115)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:293)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:91)
2025-08-28 16:18:40 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:18:40 INFO  StackTest:47 - Starting test: NavigatetoImplemetationStackTopic
2025-08-28 16:18:40 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:18:40 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:18:41 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:18:41 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:18:41 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:18:41 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:18:42 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:18:42 INFO  HomePage:66 - successful login
2025-08-28 16:18:42 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:18:42 ERROR TestListeners:25 - Test failed: NavigatetoImplemetationStackTopic
2025-08-28 16:18:42 INFO  TestListeners:39 - ✅ Screenshot saved at: C:\Users\prasa\git\DsAlgo-Testng\target\screenshots\NavigatetoImplemetationStackTopic.png
2025-08-28 16:18:42 INFO  TestListeners:47 - 📄 Log file attached to Allure report: target/logs/execution.log
2025-08-28 16:18:43 INFO  StackTest:42 - Browser launched: chrome | Thread: 1
2025-08-28 16:18:43 INFO  StackTest:47 - Starting test: NavigatetoImplemetationStackTopic
2025-08-28 16:18:43 INFO  LandingPage:34 - Getting the URL of DSALGO
2025-08-28 16:18:43 INFO  LandingPage:23 - Clicking the Get Started Button of Landing page
2025-08-28 16:18:44 INFO  HomePage:227 - Clicking Sign In button from Home Page
2025-08-28 16:18:44 INFO  LoginPage:55 - Performing Login with TestData from Excel
2025-08-28 16:18:44 INFO  LoginPage:59 - Entering the Username : Prasanna
2025-08-28 16:18:44 INFO  LoginPage:61 - Entering the Password : Welcome@01
2025-08-28 16:18:45 INFO  LoginPage:64 - Clicked Login button
2025-08-28 16:18:45 INFO  HomePage:66 - successful login
2025-08-28 16:18:45 INFO  HomePage:104 - Clicking on the Get Started Button of Stack from HomePage
2025-08-28 16:18:45 ERROR TestListeners:25 - Test failed: NavigatetoImplemetationStackTopic
2025-08-28 16:18:45 ERROR TestListeners:53 - Error capturing screenshot or attaching log
java.nio.file.FileAlreadyExistsException: target\screenshots\NavigatetoImplemetationStackTopic.png
	at java.base/sun.nio.fs.WindowsFileCopy.copy(WindowsFileCopy.java:133)
	at java.base/sun.nio.fs.WindowsFileSystemProvider.copy(WindowsFileSystemProvider.java:282)
	at java.base/java.nio.file.Files.copy(Files.java:1304)
	at nn.dsalgo.listeners.TestListeners.onTestFailure(TestListeners.java:38)
	at org.testng.internal.TestListenerHelper.runTestListeners(TestListenerHelper.java:115)
	at org.testng.internal.invokers.TestInvoker.runTestResultListener(TestInvoker.java:285)
	at org.testng.internal.invokers.TestInvoker.invokeMethod(TestInvoker.java:777)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethod(TestInvoker.java:230)
	at org.testng.internal.invokers.MethodRunner.runInSequence(MethodRunner.java:63)
	at org.testng.internal.invokers.TestInvoker$MethodInvocationAgent.invoke(TestInvoker.java:995)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethods(TestInvoker.java:203)
	at org.testng.internal.invokers.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:154)
	at org.testng.internal.invokers.TestMethodWorker.run(TestMethodWorker.java:134)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.testng.TestRunner.privateRun(TestRunner.java:741)
	at org.testng.TestRunner.run(TestRunner.java:616)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:421)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:413)
